x y z Ts
2.458387300e-02 8.537687100e-02 0.0 516.664785
2.397584600e-02 8.600305300e-02 0.0 517.231873
2.335250500e-02 8.663720300e-02 0.0 517.809618
2.273531000e-02 8.725747700e-02 0.0 518.378144
2.211335900e-02 8.787474400e-02 0.0 518.947477
2.149703000e-02 8.847900100e-02 0.0 519.388461
2.086434500e-02 8.909142100e-02 0.0 519.655888
2.026837300e-02 8.966110200e-02 0.0 519.906280
1.965118600e-02 9.024359000e-02 0.0 520.164023
1.906228300e-02 9.079251900e-02 0.0 520.408527
1.842857700e-02 9.137539900e-02 0.0 520.815697
1.779034900e-02 9.195445300e-02 0.0 521.301404
