x_m,r_m,x_over_rt,r_over_rt  (物理壁 = run_0038_ns_final_rt77p02 のメッシュ壁線; r_t 0.07702 m; 入口直管〜出口 x_F 7.3249 m; 出口半径 0.7750 m)
6.524131774902343750e+00,7.703003883361816406e-01,8.470698547363281250e+01,1.000130367279052734e+01
6.531095504760742188e+00,7.703518867492675781e-01,8.479740142822265625e+01,1.000197219848632812e+01
6.538058757781982422e+00,7.704029679298400879e-01,8.488780975341796875e+01,1.000263595581054688e+01
6.545022010803222656e+00,7.704537510871887207e-01,8.497821807861328125e+01,1.000329494476318359e+01
6.551985263824462891e+00,7.705042362213134766e-01,8.506862640380859375e+01,1.000395011901855469e+01
6.558948516845703125e+00,7.705544233322143555e-01,8.515903472900390625e+01,1.000460243225097656e+01
6.565911769866943359e+00,7.706043720245361328e-01,8.524944305419921875e+01,1.000525093078613281e+01
6.572875499725341797e+00,7.706539034843444824e-01,8.533985900878906250e+01,1.000589370727539062e+01
6.579838752746582031e+00,7.707031369209289551e-01,8.543026733398437500e+01,1.000653266906738281e+01
6.586802005767822266e+00,7.707519531250000000e-01,8.552067565917968750e+01,1.000716686248779297e+01
6.593765258789062500e+00,7.708005309104919434e-01,8.561108398437500000e+01,1.000779724121093750e+01
6.600728511810302734e+00,7.708488702774047852e-01,8.570149230957031250e+01,1.000842475891113281e+01
6.607691764831542969e+00,7.708967924118041992e-01,8.579190063476562500e+01,1.000904750823974609e+01
6.614655971527099609e+00,7.709445357322692871e-01,8.588231658935546875e+01,1.000966739654541016e+01
6.621619224548339844e+00,7.709921002388000488e-01,8.597272491455078125e+01,1.001028442382812500e+01
6.628582477569580078e+00,7.710391879081726074e-01,8.606313323974609375e+01,1.001089572906494141e+01
6.635545730590820312e+00,7.710859179496765137e-01,8.615354156494140625e+01,1.001150321960449219e+01
6.642508983612060547e+00,7.711324691772460938e-01,8.624394989013671875e+01,1.001210689544677734e+01
6.649472236633300781e+00,7.711787223815917969e-01,8.633435821533203125e+01,1.001270771026611328e+01
6.656435489654541016e+00,7.712247967720031738e-01,8.642476654052734375e+01,1.001330566406250000e+01
6.663398265838623047e+00,7.712704539299011230e-01,8.651517486572265625e+01,1.001389884948730469e+01
6.670361518859863281e+00,7.713159322738647461e-01,8.660558319091796875e+01,1.001448917388916016e+01
6.677324771881103516e+00,7.713611721992492676e-01,8.669599151611328125e+01,1.001507663726806641e+01
6.684288024902343750e+00,7.714061737060546875e-01,8.678639984130859375e+01,1.001566123962402344e+01
6.691252231597900391e+00,7.714509367942810059e-01,8.687681579589843750e+01,1.001624202728271484e+01
6.698215484619140625e+00,7.714953422546386719e-01,8.696722412109375000e+01,1.001681900024414062e+01
6.705178737640380859e+00,7.715394496917724609e-01,8.705763244628906250e+01,1.001739120483398438e+01
6.712141990661621094e+00,7.715834379196166992e-01,8.714804077148437500e+01,1.001796245574951172e+01
6.719105243682861328e+00,7.716271877288818359e-01,8.723844909667968750e+01,1.001853084564208984e+01
6.726068496704101562e+00,7.716706991195678711e-01,8.732885742187500000e+01,1.001909542083740234e+01
6.733032226562500000e+00,7.717140316963195801e-01,8.741927337646484375e+01,1.001965808868408203e+01
6.739995479583740234e+00,7.717571258544921875e-01,8.750968170166015625e+01,1.002021789550781250e+01
6.746958732604980469e+00,7.718001008033752441e-01,8.760009002685546875e+01,1.002077579498291016e+01
6.753921985626220703e+00,7.718428969383239746e-01,8.769049835205078125e+01,1.002133083343505859e+01
6.760885238647460938e+00,7.718854546546936035e-01,8.778090667724609375e+01,1.002188396453857422e+01
6.767848968505859375e+00,7.719278335571289062e-01,8.787132263183593750e+01,1.002243423461914062e+01
6.774812221527099609e+00,7.719699144363403320e-01,8.796173095703125000e+01,1.002298069000244141e+01
6.781775474548339844e+00,7.720120549201965332e-01,8.805213928222656250e+01,1.002352714538574219e+01
6.788738727569580078e+00,7.720538377761840820e-01,8.814254760742187500e+01,1.002406978607177734e+01
6.795701980590820312e+00,7.720955610275268555e-01,8.823295593261718750e+01,1.002461147308349609e+01
6.802665233612060547e+00,7.721371650695800781e-01,8.832336425781250000e+01,1.002515220642089844e+01
6.809628963470458984e+00,7.721785902976989746e-01,8.841378021240234375e+01,1.002569007873535156e+01
6.816592216491699219e+00,7.722200751304626465e-01,8.850418853759765625e+01,1.002622795104980469e+01
6.823555469512939453e+00,7.722612023353576660e-01,8.859459686279296875e+01,1.002676200866699219e+01
6.830518722534179688e+00,7.723023295402526855e-01,8.868500518798828125e+01,1.002729606628417969e+01
6.837481975555419922e+00,7.723433971405029297e-01,8.877541351318359375e+01,1.002782917022705078e+01
6.844445705413818359e+00,7.723842263221740723e-01,8.886582946777343750e+01,1.002835941314697266e+01
6.851408958435058594e+00,7.724250555038452148e-01,8.895623779296875000e+01,1.002888965606689453e+01
6.858372211456298828e+00,7.724657654762268066e-01,8.904664611816406250e+01,1.002941799163818359e+01
6.865335464477539062e+00,7.725063562393188477e-01,8.913705444335937500e+01,1.002994537353515625e+01
6.872298717498779297e+00,7.725468277931213379e-01,8.922746276855468750e+01,1.003047084808349609e+01
6.879261970520019531e+00,7.725872397422790527e-01,8.931787109375000000e+01,1.003099536895751953e+01
6.886225223541259766e+00,7.726275324821472168e-01,8.940827941894531250e+01,1.003151893615722656e+01
6.893189430236816406e+00,7.726678252220153809e-01,8.949869537353515625e+01,1.003204154968261719e+01
6.900152683258056641e+00,7.727080583572387695e-01,8.958910369873046875e+01,1.003256416320800781e+01
6.907115936279296875e+00,7.727482318878173828e-01,8.967951202392578125e+01,1.003308582305908203e+01
6.914079189300537109e+00,7.727883458137512207e-01,8.976992034912109375e+01,1.003360652923583984e+01
6.921042442321777344e+00,7.728284001350402832e-01,8.986032867431640625e+01,1.003412628173828125e+01
6.928005695343017578e+00,7.728683948516845703e-01,8.995073699951171875e+01,1.003464603424072266e+01
6.934968948364257812e+00,7.729083895683288574e-01,9.004114532470703125e+01,1.003516483306884766e+01
6.941932201385498047e+00,7.729483246803283691e-01,9.013155364990234375e+01,1.003568363189697266e+01
6.948895454406738281e+00,7.729882597923278809e-01,9.022196197509765625e+01,1.003620243072509766e+01
6.955858707427978516e+00,7.730281352996826172e-01,9.031237030029296875e+01,1.003672027587890625e+01
6.962822437286376953e+00,7.730679512023925781e-01,9.040278625488281250e+01,1.003723716735839844e+01
6.969785690307617188e+00,7.731077671051025391e-01,9.049319458007812500e+01,1.003775405883789062e+01
6.976748943328857422e+00,7.731475234031677246e-01,9.058360290527343750e+01,1.003826999664306641e+01
6.983712196350097656e+00,7.731872797012329102e-01,9.067401123046875000e+01,1.003878593444824219e+01
6.990675449371337891e+00,7.732269763946533203e-01,9.076441955566406250e+01,1.003930187225341797e+01
6.997638702392578125e+00,7.732666730880737305e-01,9.085482788085937500e+01,1.003981685638427734e+01
7.004602432250976562e+00,7.733063101768493652e-01,9.094524383544921875e+01,1.004033184051513672e+01
7.011565685272216797e+00,7.733459472656250000e-01,9.103565216064453125e+01,1.004084587097167969e+01
7.018528938293457031e+00,7.733855247497558594e-01,9.112606048583984375e+01,1.004135990142822266e+01
7.025492191314697266e+00,7.734250426292419434e-01,9.121646881103515625e+01,1.004187297821044922e+01
7.032455444335937500e+00,7.734645605087280273e-01,9.130687713623046875e+01,1.004238605499267578e+01
7.039419174194335938e+00,7.735040783882141113e-01,9.139729309082031250e+01,1.004289913177490234e+01
7.046382427215576172e+00,7.735434770584106445e-01,9.148770141601562500e+01,1.004341125488281250e+01
7.053345680236816406e+00,7.735828757286071777e-01,9.157810974121093750e+01,1.004392242431640625e+01
7.060308933258056641e+00,7.736222743988037109e-01,9.166851806640625000e+01,1.004443359375000000e+01
7.067272186279296875e+00,7.736614942550659180e-01,9.175892639160156250e+01,1.004494285583496094e+01
7.074235439300537109e+00,7.737007141113281250e-01,9.184933471679687500e+01,1.004545211791992188e+01
7.081199169158935547e+00,7.737398147583007812e-01,9.193975067138671875e+01,1.004596042633056641e+01
7.088162422180175781e+00,7.737790942192077637e-01,9.203015899658203125e+01,1.004646968841552734e+01
7.095125675201416016e+00,7.738180756568908691e-01,9.212056732177734375e+01,1.004697608947753906e+01
7.102088928222656250e+00,7.738571166992187500e-01,9.221097564697265625e+01,1.004748344421386719e+01
7.109052181243896484e+00,7.738960981369018555e-01,9.230138397216796875e+01,1.004798889160156250e+01
7.116015434265136719e+00,7.739349007606506348e-01,9.239179229736328125e+01,1.004849338531494141e+01
7.122979164123535156e+00,7.739736437797546387e-01,9.248220825195312500e+01,1.004899597167968750e+01
7.129942417144775391e+00,7.740123271942138672e-01,9.257261657714843750e+01,1.004949855804443359e+01
7.136905670166015625e+00,7.740510106086730957e-01,9.266302490234375000e+01,1.005000019073486328e+01
7.143868923187255859e+00,7.740894556045532227e-01,9.275343322753906250e+01,1.005049991607666016e+01
7.150832176208496094e+00,7.741278409957885742e-01,9.284384155273437500e+01,1.005099773406982422e+01
7.157795429229736328e+00,7.741661071777343750e-01,9.293424987792968750e+01,1.005149459838867188e+01
7.164758682250976562e+00,7.742042541503906250e-01,9.302465820312500000e+01,1.005199050903320312e+01
7.171721935272216797e+00,7.742422819137573242e-01,9.311506652832031250e+01,1.005248355865478516e+01
7.178685188293457031e+00,7.742801308631896973e-01,9.320547485351562500e+01,1.005297565460205078e+01
7.185648441314697266e+00,7.743178606033325195e-01,9.329588317871093750e+01,1.005346488952636719e+01
7.192611694335937500e+00,7.743552923202514648e-01,9.338629150390625000e+01,1.005395126342773438e+01
7.199575901031494141e+00,7.743925452232360840e-01,9.347670745849609375e+01,1.005443477630615234e+01
7.206539154052734375e+00,7.744295597076416016e-01,9.356711578369140625e+01,1.005491542816162109e+01
7.213502407073974609e+00,7.744663357734680176e-01,9.365752410888671875e+01,1.005539321899414062e+01
7.220465660095214844e+00,7.745028138160705566e-01,9.374793243408203125e+01,1.005586624145507812e+01
7.227428913116455078e+00,7.745387554168701172e-01,9.383834075927734375e+01,1.005633354187011719e+01
7.234392166137695312e+00,7.745745778083801270e-01,9.392874908447265625e+01,1.005679798126220703e+01
7.241355895996093750e+00,7.746098637580871582e-01,9.401916503906250000e+01,1.005725669860839844e+01
7.248319149017333984e+00,7.746446728706359863e-01,9.410957336425781250e+01,1.005770874023437500e+01
7.255282402038574219e+00,7.746789455413818359e-01,9.419998168945312500e+01,1.005815315246582031e+01
7.262245655059814453e+00,7.747127413749694824e-01,9.429039001464843750e+01,1.005859184265136719e+01
7.269208908081054688e+00,7.747457623481750488e-01,9.438079833984375000e+01,1.005902099609375000e+01
7.276172637939453125e+00,7.747780680656433105e-01,9.447121429443359375e+01,1.005944061279296875e+01
7.283135890960693359e+00,7.748096585273742676e-01,9.456162261962890625e+01,1.005985069274902344e+01
7.290099143981933594e+00,7.748403549194335938e-01,9.465203094482421875e+01,1.006024932861328125e+01
7.297062397003173828e+00,7.748702168464660645e-01,9.474243927001953125e+01,1.006063652038574219e+01
7.304025650024414062e+00,7.748988866806030273e-01,9.483284759521484375e+01,1.006100940704345703e+01
7.310988903045654297e+00,7.749266028404235840e-01,9.492325592041015625e+01,1.006136894226074219e+01
7.317952632904052734e+00,7.749529480934143066e-01,9.501367187500000000e+01,1.006171131134033203e+01
7.324915885925292969e+00,7.749781012535095215e-01,9.510408020019531250e+01,1.006203746795654297e+01
