x y z Ts
2.0697079599e-02 1.3120795786e-01 0.0000000000e+00 6.0827630615e+02
2.1043965593e-02 1.3114292920e-01 0.0000000000e+00 6.0804449463e+02
2.1392801777e-02 1.3106854260e-01 0.0000000000e+00 6.0780841064e+02
2.1743874997e-02 1.3098448515e-01 0.0000000000e+00 6.0755548096e+02
2.2097293288e-02 1.3089074194e-01 0.0000000000e+00 6.0729479980e+02
2.2453231737e-02 1.3078704476e-01 0.0000000000e+00 6.0702832031e+02
2.2811744362e-02 1.3067300618e-01 0.0000000000e+00 6.0674639893e+02
2.3172896355e-02 1.3054861128e-01 0.0000000000e+00 6.0645886230e+02
2.3536745459e-02 1.3041366637e-01 0.0000000000e+00 6.0616809082e+02
2.3903267458e-02 1.3026782870e-01 0.0000000000e+00 6.0587042236e+02
2.4272466078e-02 1.3011091948e-01 0.0000000000e+00 6.0556719971e+02
2.4644292891e-02 1.2994271517e-01 0.0000000000e+00 6.0526501465e+02
2.5018673390e-02 1.2976299226e-01 0.0000000000e+00 6.0496801758e+02
2.5395559147e-02 1.2957167625e-01 0.0000000000e+00 6.0467382812e+02
2.5774730369e-02 1.2936837971e-01 0.0000000000e+00 6.0437445068e+02
2.6156181470e-02 1.2915301323e-01 0.0000000000e+00 6.0408587646e+02
2.6539633051e-02 1.2892553210e-01 0.0000000000e+00 6.0381335449e+02
2.6924887672e-02 1.2868563831e-01 0.0000000000e+00 6.0354156494e+02
2.7311697602e-02 1.2843343616e-01 0.0000000000e+00 6.0328485107e+02
2.7699787170e-02 1.2816864252e-01 0.0000000000e+00 6.0304431152e+02
2.8088729829e-02 1.2789131701e-01 0.0000000000e+00 6.0281909180e+02
2.8478261083e-02 1.2760162354e-01 0.0000000000e+00 6.0261553955e+02
2.8867881745e-02 1.2729954720e-01 0.0000000000e+00 6.0242553711e+02
2.9257163405e-02 1.2698526680e-01 0.0000000000e+00 6.0225646973e+02
2.9645631090e-02 1.2665894628e-01 0.0000000000e+00 6.0210430908e+02
3.0032817274e-02 1.2632076442e-01 0.0000000000e+00 6.0197039795e+02
3.0418235809e-02 1.2597081065e-01 0.0000000000e+00 6.0185101318e+02
3.0801698565e-02 1.2560930848e-01 0.0000000000e+00 6.0175469971e+02
3.1182931736e-02 1.2523606420e-01 0.0000000000e+00 6.0167102051e+02
3.1561817974e-02 1.2485098839e-01 0.0000000000e+00 6.0160461426e+02
3.1938418746e-02 1.2445387989e-01 0.0000000000e+00 6.0155285645e+02
